audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text
tmkp-2026-04-21-edge-audit-batch-001-2132,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,list_or_cross_product_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,gene_disease_contributes,urn:uuid:34005c3a-4d63-41ee-828c-86bf3497722b,NCBIGene:4240,MFGE8,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005265,inflammatory bowel disease,biolink:Disease,1,0.700605,PMID:25381358,2014,abstract,tmkp:68723b59f385ed60fbeab64096d28816197cc96a08fc0f563449696c9fc7ec8f,0.700605,Ags,inflammatory bowel disease,false,true,"When dysregulated, however, Th17 cells can cause a range of immune-mediated diseases, whether directed against Ags derived from the microbiota, such as in inflammatory bowel disease, or against self-Ags in a range of autoimmune diseases."
tmkp-2026-04-21-edge-audit-batch-001-2133,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:e52627e3-33e7-4e11-b1b2-df879c70763e,NCBIGene:4001,LMNB1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0008903,lung cancer,biolink:Disease,2,0.699505,PMID:31015297,2019,abstract,tmkp:44d66ac420a7063b6b4b55901390f4a88c5982e6164dfaa5b61336b7c4d0a462,0.699518,lamin B1,lung cancer,false,true,"Thus, lamin B1 acts as a tumor suppressor in lung cancer, linking aberrant nuclear structure and epigenetic patterning with malignancy."
tmkp-2026-04-21-edge-audit-batch-001-2134,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|list_or_cross_product_context|mechanism_context,"evidence looks like a list context that may cross-product entities; evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:20011e43-95d6-447e-9b2a-d261d9cfc91c,NCBIGene:7270,TTF1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0016642,meningioma,biolink:Disease,1,0.809188,PMID:28295484,2018,abstract,tmkp:cea7237468f16fe0c9779bc496a45a619c733ad01bbf168abcf86ee6e8f30fed,0.809188,TTF-1,meningioma,true,true,"Most notable classification changes include: adding 'hybrid nerve sheath tumours' to the spectrum of benign nerve sheath tumours; an updated definition of atypical meningioma (WHO grade II), including cases with brain invasion; recognizing dural solitary fibrous tumour (SFT) and haemangiopericytoma (HPC) as a single tumour entity characterized by NAB2 and STAT6 gene fusions for which the term SFT/HPC was chosen; recognizing that pituitary granular cell tumour, spindle cell oncocytoma, and pituicytoma all share nuclear expression of TTF-1, possibly representing a spectrum of a single nosological entity derived from posterior pituitary glial cells."
tmkp-2026-04-21-edge-audit-batch-001-2135,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|mechanism_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:cbb340ba-add1-4f02-92e5-91c6aa5cd518,NCBIGene:51205,ACP6,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0008170,ovarian cancer,biolink:Disease,2,0.815493,PMID:30914657,2019,abstract,tmkp:e45b96a7746c9a267f37ba450cf2b487bd3c8a1ba5575dc42f38d26da7a80265,0.815552,ACP6,ovarian cancer,true,true,"Although highly expressed in normal fallopian tube epithelium, ACP6 expression was significantly reduced in ovarian cancer tumors and early in situ lesions."
tmkp-2026-04-21-edge-audit-batch-001-2136,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:40312d3c-b348-4602-ae5e-0d842dbafbce,NCBIGene:27,ABL2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0019004,nephroblastoma,biolink:Disease,2,0.761747,PMID:17853480,2007,abstract,tmkp:7a12a230dd161ccc0fbb1942358f1ce3b386f200cc680fc39d90c4d017e5fd3b,0.762614,Arg,Wilms tumor,false,false,"Interestingly, the Arg366Cys mutation has been previously reported in Denys-Drash syndrome and Arg394Trp mutation has been previously reported in both isolated Wilms tumor and Denys-Drash syndrome."
tmkp-2026-04-21-edge-audit-batch-001-2137,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:a8104fd4-f015-48d1-bf3d-5bca03e19345,NCBIGene:5396,PRRX1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0011996,"chronic myelogenous leukemia, BCR-ABL1 positive",biolink:Disease,1,0.861332,PMID:15182531,2004,abstract,tmkp:884849d6d99ccca40429d76867a37fa41fff7fe1e4cbcaeb9b77f9a322afeb3f,0.861332,PMX1,chronic myeloid leukemia,false,true,"Among 8 disordered NUP98-PMX1 transgenic mice, 4 developed myeloid leukemia-like phenotype, including 3 resembling human chronic myeloid leukemia."
tmkp-2026-04-21-edge-audit-batch-001-2138,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,gene_disease_contributes,urn:uuid:95ab4a2d-c4d0-4622-be40-7e28cbc67c1d,NCBIGene:4088,SMAD3,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0015667,acute myeloid leukemia by FAB classification,biolink:Disease,3,0.705336,PMID:10748032,2000,abstract,tmkp:34f03779061b7e988ce284c0972c2f460f4b8f1c138d67768755e0226890ee3e,0.697759,Smad3,acute myeloid leukemia,true,true,It has been shown that acute myeloid leukemia (AML) transcription factors cooperate with Smad3 to stimulate transcription from the GL Ig alpha constant region gene promoter.
tmkp-2026-04-21-edge-audit-batch-001-2139,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:aa2c5e88-9800-4e03-98ec-8bf6d72313bf,NCBIGene:1869,E2F1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0012883,acute promyelocytic leukemia,biolink:Disease,2,0.809959,PMID:24351540,2014,abstract,tmkp:d66f78ff93e088f15a00ad2dd6904ecce8c629fd891941efa57d03d354f1ba3e,0.810416,E2F,promyelocytic leukemia,false,true,"We report that in mouse embryonic fibroblasts, endogenous promyelocytic leukemia protein (PML) associates with E2F target genes in a pRB LXCXE-dependent manner during HrasV12-induced senescence."
tmkp-2026-04-21-edge-audit-batch-001-2140,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,family_mention_fanout|mention_mismatch,mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,gene_disease_contributes,urn:uuid:026496fc-cf0a-4d80-ad1c-9041fe18b4ba,NCBIGene:1950,EGF,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0043479,adenoviridae infectious disease,biolink:Disease,2,0.771709,PMID:1727483,1992,title,tmkp:f80082df5c969de65d86c0b414395ab17af5caced37655f386fe2e7b19d40652,0.789456,EGF,adenovirus infection,true,false,Evidence for intracellular down-regulation of the epidermal growth factor (EGF) receptor during adenovirus infection by an EGF-independent mechanism.
tmkp-2026-04-21-edge-audit-batch-001-2141,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|mechanism_context|model_or_assay_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:daf86881-4b46-4783-b166-1ba26e73a2c3,NCBIGene:80312,TET1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0001538,retinal ischemia,biolink:Disease,1,1.00118,PMID:22053184,2011,abstract,tmkp:856e9b9e298eba60dcb554d575ae09d93c5bb10e1b347c08713235928a7aa88c,1.00118,TET-1,retinal ischemia,true,true,The effects of endothelial endothelin-1 (ET-1) over-expression in a transgenic mouse model using Tie-1 promoter (TET-1 mice) on pathophysiological changes of retinal ischemia were investigated by intraluminal insertion of a microfilament up to middle cerebral artery (MCA) to transiently block the ophthalmic artery.
tmkp-2026-04-21-edge-audit-batch-001-2142,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,generic_object|mention_mismatch|model_or_assay_context|treatment_context,mention text has weak lexical agreement with normalized label; object label is generic or low-specificity,gene_disease_contributes,urn:uuid:bde16943-bc0c-4195-a5d2-4006d3191b46,NCBIGene:29948,OSGIN1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005070,neoplasm,biolink:Disease,9,0.494304,PMID:24417816,2014,abstract,tmkp:f5ea9ffb39a11920db5aff9412ec163482135c3688963b04a0a4b0c800d6f6ea,0.497518,OSGIN1,tumor,true,false,"Functional assays showed that the common form of OSGIN1 functioned as a tumor suppressor, sensitizing HCC cells to chemotherapeutic agents by inducing apoptosis."
tmkp-2026-04-21-edge-audit-batch-001-2143,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,gene_disease_contributes,urn:uuid:260c018d-f119-4ad4-8a4a-d61716717d00,NCBIGene:7476,WNT7A,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0009232,Fuhrmann syndrome,biolink:Disease,1,1.209981,PMID:16826533,2006,abstract,tmkp:928ef02d4bbed18d5c1b1090b9dbd3fef7551a550763a6423b9089caf6778b08,1.209981,Wnt7a,Fuhrmann syndrome,true,true,"The results suggest that a partial loss of WNT7A function causes Fuhrmann syndrome (and a phenotype similar to mouse Wnt7a knockout), whereas the more-severe limb truncation phenotypes observed in Al-Awadi/Raas-Rothschild/Schinzel phocomelia syndrome result from null mutations (and cause a phenotype similar to mouse Shh knockout)."
tmkp-2026-04-21-edge-audit-batch-001-2144,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|cohort_or_exposure_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:185df2c4-78c5-4594-a01e-4d387eb3f3b7,NCBIGene:129831,RBM45,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0012105,granulomatosis with polyangiitis,biolink:Disease,1,0.867356,PMID:26200622,2015,abstract,tmkp:308d2f7264ce5ec969a966ee98542a947efc396911557c302503b1fdaeeb5607,0.867356,DRB1,ANCA-associated vasculitis,false,false,"Human leukocyte antigen (HLA) gene typing showed DRB1*1501, an allele strongly associated with anti-GBM disease, and DRB1*0405, an independent risk factor for renal failure in patients with ANCA-associated vasculitis."
tmkp-2026-04-21-edge-audit-batch-001-2145,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,mechanism_context,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:9236829d-1338-4056-8f80-b21d368e2bdb,NCBIGene:285489,DOK7,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0019056,neuromuscular disease,biolink:Disease,2,0.695743,PMID:25237101,2014,abstract,tmkp:a7fc61f301cee22253d4d588ff458b2fb3cf3f2a02e12d765e91cc5645ea1d9a,0.69575,DOK7,neuromuscular disease,true,true,"The muscle protein Dok-7 is essential for activation of the receptor kinase MuSK, which governs NMJ formation, and DOK7 mutations underlie familial limb-girdle myasthenia (DOK7 myasthenia), a neuromuscular disease characterized by small NMJs."
tmkp-2026-04-21-edge-audit-batch-001-2146,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|method_or_reagent_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:d7ead7ae-37fe-4291-8236-4138e9d72dec,NCBIGene:5537,PPP6C,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005550,infectious disease,biolink:Disease,1,0.495042,PMID:163603,1975,abstract,tmkp:dce5e12bee75f8d4c9e8b191edef385ef37b1825a2e7e41b445545730dff137c,0.495042,PPV,infection,false,false,"Transplacental infection was indicated by the presence of high titers of hemagglutination inhibiting (HI) antibody for PPV in serums of 0-day-old, hysterectomy-derived, colostrum-deprived pigs of 3 of 82 litters."
tmkp-2026-04-21-edge-audit-batch-001-2147,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:49d86e88-25b7-4fc5-911a-0552bef87164,NCBIGene:3240,HP,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0021063,colon cancer,biolink:Disease,4,0.653352,PMID:15362030,2004,abstract,tmkp:a9dd1f69654fdd6614ac5ad6b8783fd2a7e4d9870120a8ee7bc0316010d8a855,0.663616,haptoglobin,colon cancer,false,true,"A major circulating ligand for galectin-3, which is elevated in the sera of patients with colon cancer, is a cancer-associated glycoform of haptoglobin."
tmkp-2026-04-21-edge-audit-batch-001-2148,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:83d56bfa-587a-49ef-b64a-19a2aac68f75,NCBIGene:26515,TIMM10B,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0003441,dystonia,biolink:Disease,1,0.910423,PMID:16387659,2006,abstract,tmkp:5e8e952c0ef2a9441210e90c793d7974a0f8da027f23588125c2581bc51c781b,0.910423,Tim9,dystonia,false,true,"Tim9 and Tim10 are translocase components of the intermembrane space, related to deafness-dystonia peptide 1 (DDP1)."
tmkp-2026-04-21-edge-audit-batch-001-2149,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:20cbf0de-656f-4737-b7d3-ced080c1bb5b,NCBIGene:7084,TK2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0007896,acute monocytic leukemia,biolink:Disease,4,0.841268,PMID:3856734,1985,abstract,tmkp:289cee2bf13ca58ebcfdbc63d5364d610834ac31b8be1d320bf1b5c983159c46,0.853594,thymidine kinase,acute monocytic leukemia,false,true,"Two thymidine kinase isoenzymes, TK 3 and TK 4, from mononuclear leucocytes from a patient with acute monocytic leukemia, were purified and characterized in regard to the molecular weights and kinetic properties."
tmkp-2026-04-21-edge-audit-batch-001-2150,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|list_or_cross_product_context,"evidence looks like a list context that may cross-product entities; evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:de70f749-6811-45b1-a86d-f105d3e348f3,NCBIGene:5371,PML,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0018177,glioblastoma,biolink:Disease,11,0.715943,PMID:22834637,2013,abstract,tmkp:2715df7af84fd45fd6787902486d83f5cf31c4ffff6b5a2c90cf4ca56e6a1ca4,0.71632,PML,glioblastoma,true,true,"miR-155 microRNA was found overexpressed in different types of cancer, such as leukaemias (PML, B-cell lymphomas), lung cancer and glioblastoma."
tmkp-2026-04-21-edge-audit-batch-001-2151,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_gene_mechanism,urn:uuid:e6bcd4e8-b26a-49f6-88dd-701b77070ea1,NCBIGene:468,ATF4,biolink:Gene,biolink:affects,biolink:causes,NCBIGene:3952,LEP,biolink:Gene,2,0.678761,PMID:24877561,2014,abstract,tmkp:bf336129ff37a3487f4c9fa369e4ca591275fad9a2d8ca22fd54ee36d7ce898b,0.704924,CREB,leptin,false,true,"Furthermore, both Mek/Erk and CREB activation are required for leptin-induced synaptogenesis."
